date,temp_c,dewpoint_c,abs_humidity_g_m3,month
2023-10-06,21.1,15.2,12.711977140420078,10
2023-10-07,16.5,6.9,7.441017514243856,10
2023-10-08,13.4,2.1,5.375986289811264,10
2023-10-09,15.4,5.1,6.59556575534989,10
2023-10-10,19.3,9.1,8.55950143154908,10
2023-10-11,18.4,14.0,11.872864140186449,10
2023-10-12,17.1,13.3,11.395029015008786,10
2023-10-13,17.1,14.2,12.081705841033983,10
2023-10-14,18.5,14.2,12.023710338968332,10
2023-10-15,14.2,7.8,7.976653996092897,10
2023-10-16,10.8,4.9,6.609662516239488,10
2023-10-17,11.4,6.7,7.471056588536608,10
2023-10-18,12.7,7.7,7.964043985225118,10
2023-10-19,14.9,10.6,9.609508995724209,10
2023-10-20,17.2,11.0,9.790511261602381,10
2023-10-21,15.9,7.1,7.559422310272815,10
2023-10-22,17.9,7.2,7.559068410645099,10
2023-10-23,15.0,7.6,7.846766980464978,10
2023-10-24,15.0,7.1,7.5830332076500335,10
2023-10-25,16.5,9.5,8.878145424317843,10
2023-10-26,19.1,14.6,12.313560969747929,10
2023-10-27,19.3,14.7,12.384844086003836,10
2023-10-28,19.3,13.8,11.683587648135008,10
2023-10-29,20.3,14.2,11.949957813460944,10
2023-10-30,19.3,13.6,11.53258721458495,10
2023-10-31,11.4,2.8,5.690146271937352,10
2023-11-01,6.2,-6.9,2.832018534115754,11
2023-11-02,6.4,-5.3,3.197680118313467,11
2023-11-03,8.7,-1.7,4.150223451998669,11
2023-11-04,11.3,2.4,5.53267165402154,11
2023-11-05,14.1,4.8,6.488308297865457,11
2023-11-06,14.9,7.1,7.58566574825328,11
2023-11-07,16.7,9.1,8.636281503041326,11
2023-11-08,18.1,11.9,10.359401772086636,11
2023-11-09,19.3,14.2,11.990819354967051,11
2023-11-10,16.7,14.3,12.176987922931469,11
2023-11-11,11.3,9.6,9.101395693029339,11
2023-11-12,11.9,7.4,7.824494986746851,11
2023-11-13,12.4,5.1,6.664859039419404,11
2023-11-14,13.4,2.5,5.5313288782140155,11
2023-11-15,13.2,0.1,4.659027876340003,11
2023-11-16,14.3,6.2,7.145348026739854,11
2023-11-17,16.6,12.2,10.620896122785156,11
2023-11-18,15.8,10.4,9.452651780085594,11
2023-11-19,13.1,5.4,6.788711669448407,11
2023-11-20,14.4,9.8,9.124938455765031,11
2023-11-21,15.9,14.1,12.053485074044026,11
2023-11-22,10.8,7.3,7.801281194414889,11
2023-11-23,7.6,3.7,6.145877440268226,11
2023-11-24,9.6,3.5,6.017003998639015,11
2023-11-25,9.5,4.7,6.548026682549921,11
2023-11-26,8.1,5.0,6.719792029620863,11
2023-11-27,6.3,0.6,4.949950586201561,11
2023-11-28,4.4,-4.5,3.4214625932531666,11
2023-11-29,3.3,-6.4,2.9736039876002938,11
2023-11-30,7.1,-0.3,4.624133598927247,11
2023-12-01,11.7,8.9,8.670060401213943,12
2023-12-02,16.7,15.8,13.411271418479332,12
2023-12-03,16.7,13.3,11.410754430244268,12
2023-12-04,11.4,5.3,6.781984424192745,12
2023-12-05,8.5,2.5,5.627560056993524,12
2023-12-06,7.1,-0.2,4.6578809875562195,12
2023-12-07,5.2,-0.8,4.4890625742971375,12
2023-12-08,8.5,3.8,6.169508480474404,12
2023-12-09,15.4,12.7,11.021114448017626,12
2023-12-10,12.7,11.4,10.212001138567299,12
2023-12-11,3.5,-3.6,3.6724327147670257,12
2023-12-12,4.1,-0.9,4.474058706251487,12
2023-12-13,5.6,0.7,4.998329433387506,12
2023-12-14,7.3,-2.1,4.049756193190882,12
2023-12-15,6.1,-2.4,3.977950362959893,12
2023-12-16,8.1,0.6,4.918270902449872,12
2023-12-17,10.0,7.6,7.985328996718994,12
2023-12-18,7.2,0.0,4.724345996076334,12
2023-12-19,1.3,-8.6,2.527111045127871,12
2023-12-20,2.2,-6.5,2.962710893282636,12
2023-12-21,4.6,-4.1,3.5234037057620085,12
2023-12-22,7.6,-1.2,4.322318798745544,12
2023-12-23,10.2,4.5,6.441169208749205,12
2023-12-24,12.1,8.7,8.541647582694253,12
2023-12-25,14.1,13.3,11.514037150935772,12
2023-12-26,14.7,14.0,12.025476950048146,12
2023-12-27,10.6,5.0,6.6605868135008555,12
2023-12-28,7.3,0.9,5.040181344833145,12
2023-12-29,4.0,-2.4,4.008091787322931,12
2023-12-30,3.7,-1.6,4.256372941824931,12
2023-12-31,4.5,-0.4,4.633591075662111,12
2024-01-01,4.9,-1.8,4.1760846586195415,1
2024-01-02,2.6,-3.6,3.684418895885032,1
2024-01-03,2.8,-1.7,4.238958071918191,1
2024-01-04,3.7,-1.3,4.351188439481496,1
2024-01-05,3.5,-3.3,3.7556245310084195,1
2024-01-06,7.8,5.4,6.916777773196678,1
2024-01-07,5.9,0.2,4.815685580162382,1
2024-01-08,3.9,-1.3,4.348047354161531,1
2024-01-09,9.1,6.3,7.3273598715765385,1
2024-01-10,4.1,-2.9,3.860776327238067,1
2024-01-11,6.9,2.6,5.700078878322293,1
2024-01-12,8.4,6.9,7.655090474163498,1
2024-01-13,2.6,-3.8,3.629693269068634,1
2024-01-14,4.4,-2.4,4.002315398510359,1
2024-01-15,7.5,0.3,4.823032362867806,1
2024-01-16,-0.7,-6.2,3.063763541232212,1
2024-01-17,-5.1,-16.2,1.402460163528557,1
2024-01-18,1.3,-12.4,1.8699091030802444,1
2024-01-19,3.5,-1.6,4.259450023293809,1
2024-01-20,-5.7,-14.0,1.6852717566266588,1
2024-01-21,-3.8,-17.5,1.251701841926432,1
2024-01-22,1.8,-8.2,2.6022971965043844,1
2024-01-23,5.8,2.3,5.601739347973835,1
2024-01-24,12.0,11.6,10.373445989748035,1
2024-01-25,17.4,16.5,13.990208142297897,1
2024-01-26,17.2,15.0,12.718013316251467,1
2024-01-27,15.7,15.2,12.949625319607438,1
2024-01-28,8.1,3.5,6.049094686631756,1
2024-01-29,6.2,0.6,4.951722539158856,1
2024-01-30,5.6,0.3,4.855906843547443,1
2024-01-31,6.8,1.9,5.424719730792146,1
2024-02-01,5.3,0.8,5.0399327221771735,2
2024-02-02,9.6,3.7,6.102405274466151,2
2024-02-03,8.8,2.9,5.783476259817878,2
2024-02-04,5.8,0.8,5.030898965729464,2
2024-02-05,7.5,2.2,5.528281220771083,2
2024-02-06,7.6,1.7,5.332453884907178,2
2024-02-07,6.2,-0.5,4.571971259938047,2
2024-02-08,7.1,0.2,4.795065338605933,2
2024-02-09,11.8,7.9,8.098806976335531,2
2024-02-10,14.7,12.6,10.97570473555401,2
2024-02-11,16.4,14.7,12.508885004150656,2
2024-02-12,13.6,12.7,11.09029668343674,2
2024-02-13,7.5,0.4,4.85805770478037,2
2024-02-14,8.7,0.7,4.943354016522149,2
2024-02-15,10.0,3.2,5.8825634459847205,2
2024-02-16,12.2,6.0,7.099194473280252,2
2024-02-17,6.7,0.6,4.9428754379632895,2
2024-02-18,3.3,-6.4,2.9736039876002938,2
2024-02-19,6.4,-3.9,3.5536311202201376,2
2024-02-20,6.6,-1.6,4.212249683446763,2
2024-02-21,8.6,0.7,4.945108534362973,2
2024-02-22,12.3,4.2,6.260834684419077,2
2024-02-23,14.3,8.1,8.138340406315214,2
2024-02-24,10.4,-1.2,4.279636758059642,2
2024-02-25,7.0,-1.9,4.1143534178556935,2
2024-02-26,13.0,2.2,5.422023849762028,2
2024-02-27,17.0,12.5,10.817475178225568,2
2024-02-28,16.3,11.2,9.952200026052022,2
2024-02-29,7.1,-7.0,2.8013005298412312,2
2024-03-01,5.9,2.0,5.481222189286035,3
2024-03-02,9.9,8.4,8.434903056018586,3
2024-03-03,12.9,11.4,10.20486112728356,3
2024-03-04,14.5,12.0,10.55844115769573,3
2024-03-05,14.3,12.5,10.919083050833704,3
2024-03-06,14.8,13.4,11.561202837175951,3
2024-03-07,15.3,11.4,10.119953286390924,3
2024-03-08,15.0,12.3,10.750355829613783,3
2024-03-09,15.2,12.5,10.885002333837866,3
2024-03-10,9.4,-0.9,4.390135467380021,3
2024-03-11,8.2,-2.6,3.890192632861723,3
2024-03-12,10.8,1.4,5.160236709167351,3
2024-03-13,13.2,5.7,6.929048231658349,3
2024-03-14,16.3,11.3,10.018401354292937,3
2024-03-15,17.7,15.0,12.696149789835356,3
2024-03-16,16.4,12.4,10.768929122045524,3
2024-03-17,13.8,9.5,8.961682600291558,3
2024-03-18,9.3,0.1,4.723358585200779,3
2024-03-19,5.9,-5.5,3.1551519202028,3
2024-03-20,11.6,1.8,5.295291327452961,3
2024-03-21,14.9,7.2,7.6377950387719356,3
2024-03-22,14.1,9.8,9.134468417598727,3
2024-03-23,14.2,9.0,8.65285009678183,3
2024-03-24,9.5,1.0,5.037089907081877,3
2024-03-25,10.8,1.9,5.348301773675864,3
2024-03-26,14.6,12.7,11.051755252738438,3
2024-03-27,15.0,9.5,8.924361694095655,3
2024-03-28,12.7,1.5,5.162827714950463,3
2024-03-29,11.7,1.9,5.331403505828547,3
2024-03-30,14.4,5.6,6.852470603229913,3
2024-03-31,17.6,11.3,9.97360712639756,3
2024-04-01,19.4,15.1,12.703878114125777,4
2024-04-02,21.2,16.6,13.897739790755667,4
2024-04-03,15.2,8.1,8.112938962355846,4
2024-04-04,10.5,-0.6,4.469959217725317,4
2024-04-05,9.3,1.4,5.187641046443864,4
2024-04-06,9.3,1.8,5.3384110656478345,4
2024-04-07,12.2,4.6,6.440906940258797,4
2024-04-08,17.1,9.0,8.566396125099944,4
2024-04-09,15.9,13.1,11.29388047613326,4
2024-04-10,17.1,14.5,12.31855589816956,4
2024-04-11,17.4,14.6,12.385607273821487,4
2024-04-12,13.7,4.1,6.186722478087039,4
2024-04-13,14.8,4.2,6.206477724144558,4
2024-04-14,18.0,10.3,9.318795489635951,4
2024-04-15,19.8,11.9,10.299285769312965,4
2024-04-16,20.2,11.6,10.083477497789849,4
2024-04-17,20.9,14.2,11.92557429131139,4
2024-04-18,20.6,15.7,13.148770377010628,4
2024-04-19,22.2,17.3,14.479515611274044,4
2024-04-20,20.5,15.4,12.902664489591412,4
2024-04-21,11.9,8.6,8.489991220391257,4
2024-04-22,11.7,2.3,5.485712449068989,4
2024-04-23,13.5,5.2,6.685648261308502,4
2024-04-24,16.4,10.1,9.245844375393377,4
2024-04-25,17.9,9.3,8.717359647456316,4
2024-04-26,20.0,11.0,9.696997935549211,4
2024-04-27,18.9,12.9,11.032618470810258,4
2024-04-28,19.9,12.5,10.710426285487626,4
2024-04-29,19.5,12.3,10.585050511885226,4
2024-04-30,19.9,14.2,11.966268965569405,4
2024-05-01,20.1,14.2,11.958107827314967,5
2024-05-02,22.1,12.7,10.771016338612991,5
2024-05-03,24.1,14.5,12.028463749179865,5
2024-05-04,21.7,15.9,13.268450881073726,5
2024-05-05,21.9,17.5,14.678638033105209,5
2024-05-06,22.1,18.5,15.621315268934666,5
2024-05-07,23.4,17.7,14.78990605198981,5
2024-05-08,25.1,18.4,15.36752150054762,5
2024-05-09,22.1,19.4,16.524691838372352,5
2024-05-10,21.9,16.0,13.344481060846421,5
2024-05-11,17.3,8.9,8.502897935223935,5
2024-05-12,19.0,9.6,8.861516361054921,5
2024-05-13,17.9,13.3,11.363707856403714,5
2024-05-14,19.7,17.5,14.788909515682743,5
2024-05-15,21.1,16.1,13.466497472460693,5
2024-05-16,21.5,15.1,12.613336305065317,5
2024-05-17,20.0,17.3,14.588179893535012,5
2024-05-18,20.8,19.3,16.494729802229212,5
2024-05-19,20.9,17.8,15.009975893509178,5
2024-05-20,21.4,15.9,13.281964835459474,5
2024-05-21,23.3,15.5,12.863070227381787,5
2024-05-22,24.1,15.2,12.583681324032323,5
2024-05-23,24.2,17.5,14.56509887899005,5
2024-05-24,23.7,18.9,15.93098328297429,5
2024-05-25,23.6,19.0,16.036211046501016,5
2024-05-26,26.1,19.0,15.9022410294041,5
2024-05-27,24.4,19.7,16.705704901935356,5
2024-05-28,23.5,15.3,12.690426481902882,5
2024-05-29,22.7,11.2,9.736908222209761,5
2024-05-30,21.6,9.4,8.66605655366719,5
2024-05-31,21.5,10.5,9.331842765233576,5
2024-06-01,20.9,10.7,9.476344373657808,6
2024-06-02,22.5,16.4,13.661610064940902,6
2024-06-03,23.5,18.3,15.353755723869734,6
2024-06-04,23.7,19.0,16.030808920495797,6
2024-06-05,23.7,19.8,16.84938676096586,6
2024-06-06,23.3,20.0,17.08269325829571,6
2024-06-07,24.4,14.7,12.17256814972886,6
2024-06-08,23.6,11.2,9.707377582277195,6
2024-06-09,26.2,15.9,13.068991956855147,6
2024-06-10,24.2,14.5,12.024418528480629,6
2024-06-11,23.7,10.3,9.139859547945115,6
2024-06-12,25.9,13.8,11.425732177552527,6
2024-06-13,27.1,14.9,12.219701890950345,6
2024-06-14,28.2,14.8,12.09686368320582,6
2024-06-15,29.1,18.4,15.164146526181398,6
2024-06-16,29.3,18.1,14.871286319717056,6
2024-06-17,28.5,17.7,14.539852941215242,6
2024-06-18,27.2,15.8,12.942423907595252,6
2024-06-19,26.2,14.9,12.256440597153304,6
2024-06-20,26.9,14.9,12.227847001359246,6
2024-06-21,27.3,15.3,12.529921836766484,6
2024-06-22,28.7,15.7,12.795929429341966,6
2024-06-23,30.3,16.1,13.058220073394494,6
2024-06-24,30.3,15.5,12.566344270579439,6
2024-06-25,29.0,12.8,10.594237676900947,6
2024-06-26,30.3,13.5,11.042392944748277,6
2024-06-27,26.5,20.7,17.64747390879591,6
2024-06-28,26.9,21.5,18.512063609277565,6
2024-06-29,27.1,22.1,19.190874487977297,6
2024-06-30,29.3,22.5,19.521078744271392,6
2024-07-01,28.9,21.2,18.054184919915635,7
2024-07-02,27.7,18.7,15.523787889862824,7
2024-07-03,27.9,20.3,17.13696139945252,7
2024-07-04,29.3,21.9,18.820121503575738,7
2024-07-05,29.0,22.4,19.421952266654323,7
2024-07-06,26.2,23.7,21.209330010125324,7
2024-07-07,26.4,23.2,20.564873997836496,7
2024-07-08,27.0,23.2,20.523764804437523,7
2024-07-09,26.8,22.8,20.045753903594395,7
2024-07-10,26.2,18.8,15.699486528949409,7
2024-07-11,25.6,16.6,13.693053413921104,7
2024-07-12,27.3,16.6,13.615575661204627,7
2024-07-13,28.3,17.6,14.457996773012727,7
2024-07-14,29.4,17.3,14.134936161922951,7
2024-07-15,28.6,20.0,16.782649267346354,7
2024-07-16,26.6,21.6,18.6444324034509,7
2024-07-17,27.4,20.1,16.95435694356058,7
2024-07-18,25.2,21.6,18.731920941626974,7
2024-07-19,23.9,21.7,18.929393050953067,7
2024-07-20,23.7,21.6,18.826574407729183,7
2024-07-21,24.3,21.8,19.019896801657936,7
2024-07-22,24.2,21.1,18.227237133486227,7
2024-07-23,23.9,22.3,19.635502286817115,7
2024-07-24,24.0,21.9,19.15579925544837,7
2024-07-25,24.5,22.1,19.358508533563526,7
2024-07-26,24.4,22.3,19.60250698806595,7
2024-07-27,24.8,21.7,18.872214149305616,7
2024-07-28,23.5,21.8,19.07118929261134,7
2024-07-29,24.6,22.3,19.589339896890085,7
2024-07-30,25.1,22.9,20.28265484371901,7
2024-07-31,24.9,22.9,20.296265080151638,7
2024-08-01,26.8,23.7,21.166904279149907,8
2024-08-02,27.7,22.1,19.1526011800405,8
2024-08-03,25.5,21.9,19.05958730539589,8
2024-08-04,25.6,21.8,18.937132397165367,8
2024-08-05,26.5,21.3,18.31084427996021,8
2024-08-06,26.9,20.6,17.515605287112017,8
2024-08-07,27.6,20.2,17.04828257932322,8
2024-08-08,28.4,20.8,17.644669203209155,8
2024-08-09,28.1,20.6,17.445833581404013,8
2024-08-10,27.6,18.8,15.626404962397357,8
2024-08-11,26.5,17.1,14.092171761755626,8
2024-08-12,26.3,15.9,13.06462762492766,8
2024-08-13,27.1,16.4,13.452306463612913,8
2024-08-14,26.3,18.8,15.694243755020889,8
2024-08-15,27.1,18.7,15.554809614205595,8
2024-08-16,27.2,19.0,15.844000759278101,8
2024-08-17,25.9,21.7,18.802796207275065,8
2024-08-18,25.6,20.6,17.591823820578945,8
2024-08-19,25.1,18.3,15.271388551503625,8
2024-08-20,24.5,15.9,13.1436342761115,8
2024-08-21,23.6,13.8,11.51428882122016,8
2024-08-22,24.2,14.8,12.259592638083316,8
2024-08-23,22.9,12.1,10.326673538412699,8
2024-08-24,23.3,11.3,9.781839338843282,8
2024-08-25,24.2,11.7,10.013797215741475,8
2024-08-26,24.9,13.1,10.95284734650669,8
2024-08-27,26.1,16.3,13.411525939983935,8
2024-08-28,28.0,17.8,14.656096335667852,8
2024-08-29,28.5,19.7,16.47864244512138,8
2024-08-30,27.7,20.5,17.361557647880556,8
2024-08-31,27.1,20.2,17.07667272516722,8
2024-09-01,26.2,20.7,17.665159701923148,9
2024-09-02,26.2,20.3,17.23428170805138,9
2024-09-03,25.1,16.5,13.629019197802695,9
2024-09-04,23.1,11.1,9.65945667951038,9
2024-09-05,24.1,14.6,12.106436310879166,9
2024-09-06,22.4,15.8,13.152620607837031,9
2024-09-07,23.4,16.7,13.882616432648812,9
2024-09-08,22.0,10.9,9.567496025212206,9
2024-09-09,22.9,12.7,10.741910400187422,9
2024-09-10,23.3,13.3,11.15671165999764,9
2024-09-11,22.5,12.5,10.616236844113473,9
2024-09-12,19.8,17.0,14.323400712533132,9
2024-09-13,21.7,18.8,15.939092055082265,9
2024-09-14,22.1,19.2,16.32007310325528,9
2024-09-15,22.7,17.5,14.63894592417675,9
2024-09-16,22.8,14.6,12.159615453315872,9
2024-09-17,20.8,15.1,12.64337316648238,9
2024-09-18,22.0,17.0,14.216636417877627,9
2024-09-19,23.4,17.4,14.51240260821381,9
2024-09-20,25.2,17.0,14.064153640813077,9
2024-09-21,25.9,16.6,13.679316861424278,9
2024-09-22,27.1,16.8,13.798921758255284,9
2024-09-23,27.5,17.2,14.13453272760442,9
2024-09-24,26.3,18.5,15.402215171657906,9
2024-09-25,23.1,19.8,16.88351210124123,9
2024-09-26,20.9,20.4,17.653686471421874,9
2024-09-27,22.0,17.6,14.766603853039767,9
2024-09-28,21.1,16.0,13.380761723033936,9
2024-09-29,20.8,16.9,14.184417314625222,9
2024-09-30,21.1,18.4,15.5764257860266,9
2024-10-01,21.4,17.5,14.70355508968831,10
2024-10-02,22.1,18.2,15.329983522862381,10
2024-10-03,22.2,18.6,15.714178151419281,10
2024-10-04,21.4,18.3,15.463220626331545,10
2024-10-05,22.3,17.9,15.03325154049081,10
2024-10-06,22.0,17.7,14.860059765263689,10
2024-10-07,21.7,15.0,12.523911027212527,10
2024-10-08,19.3,12.6,10.803065851014605,10
2024-10-09,19.5,14.5,12.217532374658175,10
2024-10-10,18.1,9.0,8.53698360621548,10
2024-10-11,15.7,8.3,8.209654137566583,10
2024-10-12,17.1,9.8,9.040055307339308,10
2024-10-13,18.9,12.0,10.399368597881105,10
2024-10-14,17.9,7.3,7.610973355623116,10
2024-10-15,12.4,3.8,6.085246238927039,10
2024-10-16,10.4,0.6,4.878376622514641,10
2024-10-17,9.7,1.8,5.3308616068312915,10
2024-10-18,11.9,3.5,5.968454238257084,10
2024-10-19,13.5,5.0,6.593202540836797,10
2024-10-20,14.7,5.9,6.9890433414218505,10
2024-10-21,16.0,7.4,7.713547625703578,10
2024-10-22,17.0,10.2,9.288635723647609,10
2024-10-23,18.2,12.5,10.772920621116008,10
2024-10-24,19.3,10.7,9.52818964976604,10
2024-10-25,18.4,10.0,9.12116797076955,10
2024-10-26,20.0,12.6,10.777269684902683,10
2024-10-27,17.5,12.8,11.013414464392296,10
2024-10-28,15.4,10.7,9.656971280797361,10
2024-10-29,16.4,11.4,10.081507599583707,10
2024-10-30,18.7,14.7,12.410305475250377,10
2024-10-31,19.9,14.6,12.279946061794345,10
2024-11-01,19.2,15.8,13.296586354185854,11
2024-11-02,19.0,15.3,12.885897709589218,11
2024-11-03,17.8,14.4,12.20970950585523,11
2024-11-04,15.9,10.1,9.261837878896912,11
2024-11-05,19.0,14.7,12.397561707861792,11
2024-11-06,20.5,18.1,15.316943801799502,11
2024-11-07,20.5,17.5,14.748619620867329,11
2024-11-08,20.3,18.0,15.23128177220669,11
2024-11-09,18.4,13.9,11.79604023613966,11
2024-11-10,15.0,11.0,9.865260957162073,11
2024-11-11,17.1,14.7,12.478717150566139,11
2024-11-12,16.2,11.6,10.22287238284656,11
2024-11-13,13.8,6.9,7.511032315737002,11
2024-11-14,11.8,9.7,9.146630076019411,11
2024-11-15,11.8,8.4,8.378660501863695,11
2024-11-16,11.5,8.3,8.330787274323228,11
2024-11-17,13.1,9.6,9.044164209195442,11
2024-11-18,15.0,10.9,9.799918278123833,11
2024-11-19,15.4,14.1,12.074371376372989,11
2024-11-20,16.9,12.7,10.964118510517103,11
2024-11-21,8.5,-1.7,4.15317053060829,11
2024-11-22,6.4,-1.5,4.246359380786685,11
2024-11-23,7.2,2.8,5.775391908970121,11
2024-11-24,9.6,4.8,6.5915704988924935,11
2024-11-25,13.4,9.1,8.735739639352744,11
2024-11-26,13.9,10.8,9.772262701561619,11
2024-11-27,9.8,6.7,7.513303241802762,11
2024-11-28,13.5,10.0,9.277085371979284,11
2024-11-29,4.8,-0.8,4.495522819052376,11
2024-11-30,2.5,-4.4,3.4710829346236722,11
2024-12-01,3.7,-3.0,3.837711850462313,12
2024-12-02,3.2,-2.8,3.902234369560007,12
2024-12-03,1.5,-4.5,3.4575894511466094,12
2024-12-04,2.7,-5.5,3.191753283786809,12
2024-12-05,7.5,-0.1,4.685159519651776,12
2024-12-06,-0.8,-9.8,2.317999077211782,12
2024-12-07,3.1,-7.4,2.7556051041085716,12
2024-12-08,7.7,-0.1,4.681823105537729,12
2024-12-09,13.0,11.2,10.066972907708397,12
2024-12-10,17.0,16.3,13.832152809030479,12
2024-12-11,9.0,3.7,6.115382212848855,12
2024-12-12,4.3,-2.7,3.9157236284759365,12
2024-12-13,6.0,0.0,4.744654845065377,12
2024-12-14,8.5,1.5,5.239816447074703,12
2024-12-15,7.0,4.7,6.606459902990308,12
2024-12-16,11.3,9.3,8.919625682517703,12
2024-12-17,14.0,11.8,10.438208690131804,12
2024-12-18,14.2,12.5,10.922882975333735,12
2024-12-19,9.0,5.9,7.130236136198049,12
2024-12-20,5.6,1.2,5.181557476285819,12
2024-12-21,2.5,-2.7,3.941293381899687,12
2024-12-22,1.9,-3.4,3.749394347957523,12
2024-12-23,2.1,-4.1,3.555405555950583,12
2024-12-24,4.0,-2.2,4.067817937275119,12
2024-12-25,6.3,0.7,4.985809016127277,12
2024-12-26,7.0,2.9,5.820635843139928,12
2024-12-27,8.1,5.4,6.909399876905268,12
2024-12-28,10.5,10.1,9.43816054607845,12
2024-12-29,14.8,11.9,10.478123862199107,12
2024-12-30,11.5,8.1,8.218394343212044,12
2024-12-31,13.0,8.5,8.40026889220175,12
2025-01-01,6.5,0.9,5.05459988613787,1
2025-01-02,2.9,-3.0,3.8488336381108184,1
2025-01-03,4.5,-3.0,3.8266541537925134,1
2025-01-04,1.7,-6.6,2.945441738960315,1
2025-01-05,4.7,-1.2,4.367432077551958,1
2025-01-06,6.3,2.7,5.753026436720709,1
2025-01-07,-0.3,-5.9,3.1301174075534863,1
2025-01-08,-1.7,-6.8,2.9369161103703734,1
2025-01-09,-1.4,-9.8,2.3231170144567757,1
2025-01-10,-0.5,-3.4,3.7823983693589462,1
2025-01-11,0.1,-2.2,4.125876454952604,1
2025-01-12,-2.9,-5.2,3.3328883610141093,1
2025-01-13,4.0,-0.2,4.7099806846928765,1
2025-01-14,2.1,-4.4,3.476127196835659,1
2025-01-15,3.3,-3.4,3.7304066391959365,1
2025-01-16,5.0,-3.4,3.707607101943975,1
2025-01-17,6.2,-1.0,4.408068030376119,1
2025-01-18,9.7,6.8,7.567775607107829,1
2025-01-19,5.0,1.7,5.382298861001942,1
2025-01-20,-5.0,-13.6,1.736605210041985,1
2025-01-21,-4.1,-13.6,1.7307960864997523,1
2025-01-22,-5.1,-13.8,1.7091732165012063,1
2025-01-23,-1.0,-10.2,2.2476220346476583,1
2025-01-24,1.0,-7.9,2.6713729628856866,1
2025-01-25,1.4,-7.9,2.6674809607543657,1
2025-01-26,4.7,-3.1,3.7955480858777944,1
2025-01-27,7.9,6.5,7.4607457145701135,1
2025-01-28,5.7,-0.6,4.546903109585033,1
2025-01-29,9.7,2.6,5.643652430172027,1
2025-01-30,11.2,4.5,6.4185169519925696,1
2025-01-31,13.5,10.9,9.851199901766554,1
2025-02-01,10.2,6.9,7.606460995238161,2
2025-02-02,10.7,6.3,7.286057156077076,2
2025-02-03,12.8,6.7,7.434478588103135,2
2025-02-04,16.1,11.4,10.09196378724101,2
2025-02-05,16.4,13.6,11.648092318789049,2
2025-02-06,17.8,15.4,13.022400506508053,2
2025-02-07,17.8,14.8,12.529265753339315,2
2025-02-08,18.3,15.0,12.670012579768787,2
2025-02-09,18.2,14.6,12.351598398520105,2
2025-02-10,11.1,7.2,7.7399010058689734,2
2025-02-11,7.8,6.1,7.260365596083172,2
2025-02-12,5.7,5.3,6.920615628129982,2
2025-02-13,10.7,7.4,7.857573704323374,2
2025-02-14,5.2,-1.7,4.2024087657475295,2
2025-02-15,9.6,6.5,7.415888887992679,2
2025-02-16,11.2,7.2,7.737179043144913,2
2025-02-17,2.5,-4.6,3.419182911175589,2
2025-02-18,4.7,-3.1,3.7955480858777944,2
2025-02-19,5.5,1.3,5.220782164983025,2
2025-02-20,-2.2,-8.2,2.640714575304966,2
2025-02-21,-0.9,-8.9,2.4885542766054325,2
2025-02-22,3.0,-4.0,3.570511780903237,2
2025-02-23,4.7,-2.4,3.997994021438007,2
2025-02-24,8.8,2.3,5.542135808183371,2
2025-02-25,12.6,5.3,6.7535036497079455,2
2025-02-26,13.8,4.1,6.1845664500410065,2
2025-02-27,14.3,6.0,7.0473304677353275,2
2025-02-28,11.7,1.1,5.034275717174463,2
2025-03-01,12.8,1.7,5.235483224996294,3
2025-03-02,5.4,-4.3,3.460884052268739,3
2025-03-03,6.7,-2.9,3.8249070456557233,3
2025-03-04,12.4,5.0,6.618600974718501,3
2025-03-05,11.9,7.2,7.718178778874781,3
2025-03-06,6.0,-1.7,4.190365323108812,3
2025-03-07,9.3,0.2,4.757716626462428,3
2025-03-08,14.9,7.6,7.849491079399352,3
2025-03-09,9.8,5.7,7.012309457979742,3
2025-03-10,8.4,6.2,7.295081833728898,3
2025-03-11,12.5,2.7,5.628157667570811,3
2025-03-12,14.8,5.3,6.7019054276924654,3
2025-03-13,15.3,9.8,9.09646750894517,3
2025-03-14,16.9,12.8,11.036196911138154,3
2025-03-15,18.8,13.8,11.703597217664267,3
2025-03-16,18.0,10.4,9.381225251093019,3
2025-03-17,8.5,0.5,4.875934661258724,3
2025-03-18,12.6,2.7,5.6261880585882835,3
2025-03-19,15.6,2.7,5.5677341566808725,3
2025-03-20,11.4,4.0,6.193093582989072,3
2025-03-21,8.3,-1.8,4.12563630957244,3
2025-03-22,12.9,0.6,4.835740924013377,3
2025-03-23,15.7,3.1,5.725840735097465,3
2025-03-24,16.0,7.9,7.981169109136468,3
2025-03-25,16.2,2.9,5.635566377935548,3
2025-03-26,16.3,0.7,4.813557884113897,3
2025-03-27,16.4,-2.4,3.8364449623780015,3
2025-03-28,19.5,1.4,5.006831414891746,3
2025-03-29,20.3,10.4,9.307697160864652,3
2025-03-30,19.2,14.9,12.549907620173906,3
2025-03-31,18.9,17.1,14.458891519979707,3
2025-04-01,16.1,6.2,7.100882593902752,4
2025-04-02,21.8,14.9,12.439279514351048,4
2025-04-03,24.2,16.5,13.670270643163457,4
2025-04-04,24.8,16.6,13.72981945765709,4
2025-04-05,25.0,15.7,12.954725132473158,4
2025-04-06,20.4,17.3,14.56830160378058,4
2025-04-07,16.7,14.5,12.335555802807367,4
2025-04-08,10.7,3.7,6.078756707258427,4
