gadm_id,gadm_name,home_to_ping_distance_category,distance_category_ping_fraction,ds
MEX.15.27_1,Coacalco de Berriozábal,"[10, 100)",0.10813904917728254,2026-06-16
MEX.15.27_1,Coacalco de Berriozábal,"(0, 10)",0.5289175538354782,2026-06-16
MEX.15.27_1,Coacalco de Berriozábal,100+,0.0023324493215692286,2026-06-16
MEX.15.27_1,Coacalco de Berriozábal,0,0.3605773338572133,2026-06-16
MEX.28.27_1,Nuevo Laredo,0,0.3469769175663044,2026-06-16
MEX.28.27_1,Nuevo Laredo,"[10, 100)",0.034976801414444286,2026-06-16
MEX.28.27_1,Nuevo Laredo,"(0, 10)",0.6067204630214743,2026-06-16
MEX.28.27_1,Nuevo Laredo,100+,0.011328120222093736,2026-06-16
MEX.12.74_1,Zirándaro,0,0.4380243574174257,2026-06-16
MEX.12.74_1,Zirándaro,100+,0.002431988980081513,2026-06-16
MEX.12.74_1,Zirándaro,"[10, 100)",0.01913865089616863,2026-06-16
MEX.12.74_1,Zirándaro,"(0, 10)",0.5414661574805022,2026-06-16
MEX.15.34_1,Ecatepec de Morelos,"[10, 100)",0.11453382367975032,2026-06-16
MEX.15.34_1,Ecatepec de Morelos,100+,0.0015983757056448192,2026-06-16
MEX.15.34_1,Ecatepec de Morelos,"(0, 10)",0.5168905754716893,2026-06-16
MEX.15.34_1,Ecatepec de Morelos,0,0.36699870924444483,2026-06-16
MEX.14.77_1,San Julián,100+,0.007907395848996105,2026-06-16
MEX.14.77_1,San Julián,"(0, 10)",0.5702047563255023,2026-06-16
MEX.14.77_1,San Julián,0,0.3887552206280661,2026-06-16
MEX.14.77_1,San Julián,"[10, 100)",0.03333151346072338,2026-06-16
MEX.14.69_1,Ojuelos de Jalisco,0,0.39216147561745957,2026-06-16
MEX.14.69_1,Ojuelos de Jalisco,"[10, 100)",0.07799348159763612,2026-06-16
MEX.14.69_1,Ojuelos de Jalisco,"(0, 10)",0.5250606166414147,2026-06-16
MEX.14.69_1,Ojuelos de Jalisco,100+,0.00445984092348501,2026-06-16
MEX.30.32_1,Cazones de Herrera,0,0.40995309009427516,2026-06-16
MEX.30.32_1,Cazones de Herrera,100+,0.005977166067179346,2026-06-16
MEX.30.32_1,Cazones de Herrera,"[10, 100)",0.06605056641104505,2026-06-16
MEX.30.32_1,Cazones de Herrera,"(0, 10)",0.5174147172060322,2026-06-16
MEX.14.61_1,Magdalena,"(0, 10)",0.5327904249591422,2026-06-16
MEX.14.61_1,Magdalena,100+,0.006641494288052347,2026-06-16
MEX.14.61_1,Magdalena,"[10, 100)",0.05552796452555722,2026-06-16
MEX.14.61_1,Magdalena,0,0.40155746055881747,2026-06-16
MEX.13.17_1,Chilcuautla,100+,0.004423807594286735,2026-06-16
MEX.13.17_1,Chilcuautla,"[10, 100)",0.07233312547963176,2026-06-16
MEX.13.17_1,Chilcuautla,0,0.34947621508669247,2026-06-16
MEX.13.17_1,Chilcuautla,"(0, 10)",0.573395597645134,2026-06-16
MEX.5.56_1,Mazapa de Madero,"[10, 100)",0.03231604002996656,2026-06-16
MEX.5.56_1,Mazapa de Madero,0,0.43913173649175546,2026-06-16
MEX.5.56_1,Mazapa de Madero,100+,-0.0002406988210482459,2026-06-16
MEX.5.56_1,Mazapa de Madero,"(0, 10)",0.5265007253185847,2026-06-16
MEX.30.152_1,Tancoco,0,0.3862634002906844,2026-06-16
MEX.30.152_1,Tancoco,100+,0.012769056100070212,2026-06-16
MEX.30.152_1,Tancoco,"[10, 100)",0.0376875356523079,2026-06-16
MEX.30.152_1,Tancoco,"(0, 10)",0.5633413618686306,2026-06-16
MEX.15.58_1,Mexicaltzingo,100+,0.0005926103104331888,2026-06-16
MEX.15.58_1,Mexicaltzingo,0,0.3660608767589984,2026-06-16
MEX.15.58_1,Mexicaltzingo,"(0, 10)",0.5393257231313235,2026-06-16
MEX.15.58_1,Mexicaltzingo,"[10, 100)",0.09759467229548337,2026-06-16
MEX.22.2_1,Arroyo Seco,0,0.39543840499492916,2026-06-16
MEX.22.2_1,Arroyo Seco,100+,0.00748126683890031,2026-06-16
MEX.22.2_1,Arroyo Seco,"[10, 100)",0.051415559460691616,2026-06-16
MEX.22.2_1,Arroyo Seco,"(0, 10)",0.5468555562279167,2026-06-16
MEX.18.5_1,El Nayar,"[10, 100)",0.03504091746589324,2026-06-16
MEX.18.5_1,El Nayar,0,0.4259874844570947,2026-06-16
MEX.18.5_1,El Nayar,100+,0.0015249546818294638,2026-06-16
MEX.18.5_1,El Nayar,"(0, 10)",0.5401510689503847,2026-06-16
MEX.6.54_1,Riva Palacio,"(0, 10)",0.47973257902369837,2026-06-16
MEX.6.54_1,Riva Palacio,0,0.3516195443540175,2026-06-16
MEX.6.54_1,Riva Palacio,100+,0.005822562869011406,2026-06-16
MEX.6.54_1,Riva Palacio,"[10, 100)",0.16252990658195565,2026-06-16
MEX.26.21_1,Cumpas,0,0.3804834848845668,2026-06-16
MEX.26.21_1,Cumpas,"(0, 10)",0.5570646019230543,2026-06-16
MEX.26.21_1,Cumpas,100+,0.01747322080551928,2026-06-16
MEX.26.21_1,Cumpas,"[10, 100)",0.04611266833558446,2026-06-16
MEX.21.2_1,Acateno,100+,-0.00603417356878257,2026-06-16
MEX.21.2_1,Acateno,0,0.42794219110764775,2026-06-16
MEX.21.2_1,Acateno,"(0, 10)",0.5313294597308574,2026-06-16
MEX.21.2_1,Acateno,"[10, 100)",0.043789541708733296,2026-06-16
MEX.6.38_1,La Cruz,0,0.37530232167076494,2026-06-16
MEX.6.38_1,La Cruz,"[10, 100)",0.08348577750184111,2026-06-16
MEX.6.38_1,La Cruz,"(0, 10)",0.5237233802313549,2026-06-16
MEX.6.38_1,La Cruz,100+,0.01785397808520476,2026-06-16
MEX.31.62_1,Sacalum,"[10, 100)",0.13331251551548015,2026-06-16
MEX.31.62_1,Sacalum,100+,0.0007215253652233939,2026-06-16
MEX.31.62_1,Sacalum,"(0, 10)",0.5001797627625112,2026-06-16
MEX.31.62_1,Sacalum,0,0.3662726612107868,2026-06-16
MEX.31.106_1,Yobaín,"[10, 100)",0.09285564634767528,2026-06-16
MEX.31.106_1,Yobaín,100+,0.0016256885780504856,2026-06-16
MEX.31.106_1,Yobaín,0,0.4055732252705598,2026-06-16
MEX.31.106_1,Yobaín,"(0, 10)",0.5042746837180998,2026-06-16
MEX.31.4_1,Baca,"[10, 100)",0.17518773709781912,2026-06-16
MEX.31.4_1,Baca,0,0.3274672713263744,2026-06-16
MEX.31.4_1,Baca,"(0, 10)",0.49711326865312283,2026-06-16
MEX.31.4_1,Baca,100+,0.0041744368928249035,2026-06-16
MEX.30.59_1,Coyutla,"[10, 100)",0.04623239077824732,2026-06-16
MEX.30.59_1,Coyutla,"(0, 10)",0.5497778691878548,2026-06-16
MEX.30.59_1,Coyutla,100+,0.007084321112172165,2026-06-16
MEX.30.59_1,Coyutla,0,0.39639563489740864,2026-06-16
MEX.6.7_1,Balleza,100+,0.006845848807344839,2026-06-16
MEX.6.7_1,Balleza,"(0, 10)",0.578471824355403,2026-06-16
MEX.6.7_1,Balleza,0,0.3698105999872741,2026-06-16
MEX.6.7_1,Balleza,"[10, 100)",0.049551280959411685,2026-06-16
MEX.17.4_1,Ayala,100+,0.0026479603853555795,2026-06-16
MEX.17.4_1,Ayala,0,0.3733241166395066,2026-06-16
MEX.17.4_1,Ayala,"[10, 100)",0.06880730177201237,2026-06-16
MEX.17.4_1,Ayala,"(0, 10)",0.5550288166971432,2026-06-16
MEX.16.17_1,Cherán,"[10, 100)",0.050012831781918725,2026-06-16
MEX.16.17_1,Cherán,0,0.398623803105949,2026-06-16
MEX.16.17_1,Cherán,"(0, 10)",0.5483122961400375,2026-06-16
MEX.16.17_1,Cherán,100+,0.0024593323182001995,2026-06-16
MEX.16.90_1,Tingambato,"(0, 10)",0.5257779490650379,2026-06-16
MEX.16.90_1,Tingambato,0,0.4153965847747579,2026-06-16
MEX.16.90_1,Tingambato,"[10, 100)",0.05685570495516087,2026-06-16
MEX.16.90_1,Tingambato,100+,0.0015708362126617486,2026-06-16
MEX.27.16_1,Tacotalpa,100+,0.0012018885270823779,2026-06-16
MEX.27.16_1,Tacotalpa,"[10, 100)",0.0552446562849332,2026-06-16
MEX.27.16_1,Tacotalpa,"(0, 10)",0.540122947064852,2026-06-16
MEX.27.16_1,Tacotalpa,0,0.4013983911918718,2026-06-16
MEX.16.49_1,La Huacana,"(0, 10)",0.5557154278302082,2026-06-16
MEX.16.49_1,La Huacana,100+,0.011576441744076783,2026-06-16
MEX.16.49_1,La Huacana,"[10, 100)",0.04177053100379388,2026-06-16
MEX.16.49_1,La Huacana,0,0.39227284797429013,2026-06-16
MEX.10.21_1,Peñón Blanco,100+,0.01596609006302877,2026-06-16
MEX.10.21_1,Peñón Blanco,0,0.38692727884918476,2026-06-16
MEX.10.21_1,Peñón Blanco,"(0, 10)",0.5666645550825892,2026-06-16
MEX.10.21_1,Peñón Blanco,"[10, 100)",0.028545774774972447,2026-06-16
MEX.29.20_1,Nanacamilpa de Mariano Arista,"(0, 10)",0.5462490370209285,2026-06-16
MEX.29.20_1,Nanacamilpa de Mariano Arista,0,0.37425411055126917,2026-06-16
MEX.29.20_1,Nanacamilpa de Mariano Arista,"[10, 100)",0.07262587364784655,2026-06-16
MEX.29.20_1,Nanacamilpa de Mariano Arista,100+,0.008166060714308839,2026-06-16
MEX.4.6_1,Hopelchén,0,0.406150287190015,2026-06-16
MEX.4.6_1,Hopelchén,"[10, 100)",0.05335564119649079,2026-06-16
MEX.4.6_1,Hopelchén,"(0, 10)",0.5289198183902016,2026-06-16
MEX.4.6_1,Hopelchén,100+,0.011360740045727095,2026-06-16
MEX.18.15_1,Santa María del Oro,"(0, 10)",0.513011600997621,2026-06-16
MEX.18.15_1,Santa María del Oro,0,0.39346848227443565,2026-06-16
MEX.18.15_1,Santa María del Oro,"[10, 100)",0.08142736745811732,2026-06-16
MEX.18.15_1,Santa María del Oro,100+,0.012481902334745528,2026-06-16
MEX.5.17_1,Chamula,"(0, 10)",0.575756673836871,2026-06-16
MEX.5.17_1,Chamula,100+,0.0023510950403513673,2026-06-16
MEX.5.17_1,Chamula,0,0.3941281201277934,2026-06-16
MEX.5.17_1,Chamula,"[10, 100)",0.027088424670767084,2026-06-16
MEX.26.24_1,Etchojoa,"[10, 100)",0.07209502130056625,2026-06-16
MEX.26.24_1,Etchojoa,100+,0.0035409917337630666,2026-06-16
MEX.26.24_1,Etchojoa,0,0.38479784132052547,2026-06-16
MEX.26.24_1,Etchojoa,"(0, 10)",0.5392409338541576,2026-06-16
MEX.30.73_1,Ilamatlán,100+,0.0022007206327700063,2026-06-16
MEX.30.73_1,Ilamatlán,0,0.4161335056870968,2026-06-16
MEX.30.73_1,Ilamatlán,"(0, 10)",0.5516020516238495,2026-06-16
MEX.30.73_1,Ilamatlán,"[10, 100)",0.029269513992554806,2026-06-16
MEX.14.107_1,Tototlán,100+,0.00437127123544037,2026-06-16
MEX.14.107_1,Tototlán,0,0.36234068231924277,2026-06-16
MEX.14.107_1,Tototlán,"(0, 10)",0.5574326177309838,2026-06-16
MEX.14.107_1,Tototlán,"[10, 100)",0.0737482285672987,2026-06-16
MEX.13.73_1,Tlaxcoapan,"(0, 10)",0.5403035700336503,2026-06-16
MEX.13.73_1,Tlaxcoapan,"[10, 100)",0.0878908241605168,2026-06-16
MEX.13.73_1,Tlaxcoapan,0,0.3696905954487589,2026-06-16
MEX.13.73_1,Tlaxcoapan,100+,0.0017250655465281836,2026-06-16
MEX.24.10_1,Cerro de San Pedro,100+,0.08377670074131696,2026-06-16
MEX.24.10_1,Cerro de San Pedro,"(0, 10)",0.4450760481491347,2026-06-16
MEX.24.10_1,Cerro de San Pedro,0,0.2860536084825379,2026-06-16
MEX.24.10_1,Cerro de San Pedro,"[10, 100)",0.185541874449966,2026-06-16
MEX.14.54_1,Juanacatlán,0,0.36297941122918,2026-06-16
MEX.14.54_1,Juanacatlán,100+,0.002635290066591178,2026-06-16
MEX.14.54_1,Juanacatlán,"[10, 100)",0.09047060243432008,2026-06-16
MEX.14.54_1,Juanacatlán,"(0, 10)",0.5435244738945837,2026-06-16
MEX.19.49_1,Vallecillo,"(0, 10)",0.3619629405428352,2026-06-16
MEX.19.49_1,Vallecillo,0,0.2566224787244431,2026-06-16
MEX.19.49_1,Vallecillo,"[10, 100)",0.20549890273090096,2026-06-16
MEX.19.49_1,Vallecillo,100+,0.1778740826910668,2026-06-16
MEX.31.80_1,Tekit,0,0.3959313918650339,2026-06-16
MEX.31.80_1,Tekit,100+,0.0008632926702297036,2026-06-16
MEX.31.80_1,Tekit,"(0, 10)",0.5499455966624728,2026-06-16
MEX.31.80_1,Tekit,"[10, 100)",0.054041225769726586,2026-06-16
MEX.26.48_1,Puerto Peñasco,"[10, 100)",0.019894274987305244,2026-06-16
MEX.26.48_1,Puerto Peñasco,0,0.36215415627129266,2026-06-16
MEX.26.48_1,Puerto Peñasco,100+,0.022535815525080893,2026-06-16
MEX.26.48_1,Puerto Peñasco,"(0, 10)",0.5954534804178458,2026-06-16
MEX.7.19_1,Morelos,"[10, 100)",0.09090068102869303,2026-06-16
MEX.7.19_1,Morelos,100+,0.008495021669956523,2026-06-16
MEX.7.19_1,Morelos,"(0, 10)",0.5394757149811088,2026-06-16
MEX.7.19_1,Morelos,0,0.36168648072185017,2026-06-16
MEX.15.11_1,Atenco,0,0.3716186721850667,2026-06-16
MEX.15.11_1,Atenco,100+,0.0012409429546987876,2026-06-16
MEX.15.11_1,Atenco,"(0, 10)",0.5260134761315833,2026-06-16
MEX.15.11_1,Atenco,"[10, 100)",0.10111519383000944,2026-06-16
MEX.28.2_1,Aldama,100+,0.011437938442992023,2026-06-16
MEX.28.2_1,Aldama,"[10, 100)",0.0407119041590174,2026-06-16
MEX.28.2_1,Aldama,"(0, 10)",0.5657009430505731,2026-06-16
MEX.28.2_1,Aldama,0,0.382639051603712,2026-06-16
MEX.6.20_1,Delicias,100+,0.005395415304187727,2026-06-16
MEX.6.20_1,Delicias,0,0.3547481422883138,2026-06-16
MEX.6.20_1,Delicias,"(0, 10)",0.5891691680590891,2026-06-16
MEX.6.20_1,Delicias,"[10, 100)",0.05075923903433778,2026-06-16
MEX.16.44_1,Jiménez,"(0, 10)",0.5691192711868996,2026-06-16
MEX.16.44_1,Jiménez,"[10, 100)",0.03798782080323331,2026-06-16
MEX.16.44_1,Jiménez,0,0.37696903666209164,2026-06-16
MEX.16.44_1,Jiménez,100+,0.014354086909284112,2026-06-16
MEX.17.14_1,Mazatepec,100+,0.0015171141896321218,2026-06-16
MEX.17.14_1,Mazatepec,"(0, 10)",0.5311775014496067,2026-06-16
MEX.17.14_1,Mazatepec,"[10, 100)",0.08500099916967056,2026-06-16
MEX.17.14_1,Mazatepec,0,0.3832982515151108,2026-06-16
MEX.15.87_1,Temascaltepec,0,0.36924429761389566,2026-06-16
MEX.15.87_1,Temascaltepec,100+,0.0037352674868248647,2026-06-16
MEX.15.87_1,Temascaltepec,"[10, 100)",0.05194305040884603,2026-06-16
MEX.15.87_1,Temascaltepec,"(0, 10)",0.5750808982986896,2026-06-16
MEX.21.173_1,Tilapa,"[10, 100)",0.04981386714956739,2026-06-16
MEX.21.173_1,Tilapa,100+,0.003547937066943698,2026-06-16
MEX.21.173_1,Tilapa,0,0.37535284157749704,2026-06-16
MEX.21.173_1,Tilapa,"(0, 10)",0.5711133031719776,2026-06-16
MEX.14.104_1,Tonaya,100+,0.01071949364300661,2026-06-16
MEX.14.104_1,Tonaya,"(0, 10)",0.546553358667056,2026-06-16
MEX.14.104_1,Tonaya,0,0.3842648728759549,2026-06-16
MEX.14.104_1,Tonaya,"[10, 100)",0.06021441535182066,2026-06-16
MEX.25.13_1,Guasave,"[10, 100)",0.05435303806453884,2026-06-16
MEX.25.13_1,Guasave,0,0.3778865134791818,2026-06-16
MEX.25.13_1,Guasave,"(0, 10)",0.5616481685243481,2026-06-16
MEX.25.13_1,Guasave,100+,0.006124581020589131,2026-06-16
MEX.21.90_1,Juan C. Bonilla,"[10, 100)",0.12302802194818516,2026-06-16
MEX.21.90_1,Juan C. Bonilla,"(0, 10)",0.5395174148535722,2026-06-16
MEX.21.90_1,Juan C. Bonilla,100+,0.006062654676264059,2026-06-16
MEX.21.90_1,Juan C. Bonilla,0,0.3313957732396128,2026-06-16
MEX.24.48_1,Villa de Arista,"(0, 10)",0.5569629255444674,2026-06-16
MEX.24.48_1,Villa de Arista,"[10, 100)",0.036621718064538504,2026-06-16
MEX.24.48_1,Villa de Arista,0,0.40040190765812367,2026-06-16
MEX.24.48_1,Villa de Arista,100+,0.005403995456828043,2026-06-16
MEX.25.7_1,Cosalá,100+,0.0030828773252342245,2026-06-16
MEX.25.7_1,Cosalá,"(0, 10)",0.5213537145789211,2026-06-16
MEX.25.7_1,Cosalá,0,0.40119027862459367,2026-06-16
MEX.25.7_1,Cosalá,"[10, 100)",0.0733366355325575,2026-06-16
MEX.25.6_1,Concordia,100+,0.03280781291443854,2026-06-16
MEX.25.6_1,Concordia,"(0, 10)",0.5033199735347899,2026-06-16
MEX.25.6_1,Concordia,"[10, 100)",0.08394083274192402,2026-06-16
MEX.25.6_1,Concordia,0,0.37928978926828105,2026-06-16
MEX.8.4_1,Coquimatlán,"[10, 100)",0.09345923030072395,2026-06-16
MEX.8.4_1,Coquimatlán,0,0.3602607350912081,2026-06-16
MEX.8.4_1,Coquimatlán,"(0, 10)",0.5413268646211894,2026-06-16
MEX.8.4_1,Coquimatlán,100+,0.005253557342839011,2026-06-16
MEX.15.40_1,Isidro Fabela,"(0, 10)",0.5446263050726515,2026-06-16
MEX.15.40_1,Isidro Fabela,0,0.3439967584964607,2026-06-16
MEX.15.40_1,Isidro Fabela,"[10, 100)",0.10918970423711746,2026-06-16
MEX.15.40_1,Isidro Fabela,100+,0.0017448175450276192,2026-06-16
MEX.21.40_1,Chila,"[10, 100)",-0.006020948842237751,2026-06-16
MEX.21.40_1,Chila,100+,-0.013063359805451107,2026-06-16
MEX.21.40_1,Chila,"(0, 10)",0.5544617712228923,2026-06-16
MEX.21.40_1,Chila,0,0.38515545926160094,2026-06-16
MEX.7.32_1,San Buenaventura,"(0, 10)",0.5712071781947391,2026-06-16
MEX.7.32_1,San Buenaventura,0,0.3341263933347098,2026-06-16
MEX.7.32_1,San Buenaventura,100+,0.001779707771376706,2026-06-16
MEX.7.32_1,San Buenaventura,"[10, 100)",0.09549017217613663,2026-06-16
MEX.31.52_1,Motul,100+,0.0014557273005403354,2026-06-16
MEX.31.52_1,Motul,0,0.3483654956762804,2026-06-16
MEX.31.52_1,Motul,"[10, 100)",0.13351241340896935,2026-06-16
MEX.31.52_1,Motul,"(0, 10)",0.5163517633064576,2026-06-16
MEX.24.39_1,Tampacan,100+,0.0024938151529414142,2026-06-16
MEX.24.39_1,Tampacan,0,0.4243176372072316,2026-06-16
MEX.24.39_1,Tampacan,"(0, 10)",0.5376611355555615,2026-06-16
MEX.24.39_1,Tampacan,"[10, 100)",0.033766281640318765,2026-06-16
MEX.6.40_1,Madera,"(0, 10)",0.5785686688539293,2026-06-16
MEX.6.40_1,Madera,100+,0.014012903667446579,2026-06-16
MEX.6.40_1,Madera,"[10, 100)",0.020299428169446274,2026-06-16
MEX.6.40_1,Madera,0,0.3863923359459863,2026-06-16
MEX.12.31_1,Florencio Villarreal,"(0, 10)",0.5606211860178544,2026-06-16
MEX.12.31_1,Florencio Villarreal,0,0.38818845571941946,2026-06-16
MEX.12.31_1,Florencio Villarreal,100+,0.005676350916419136,2026-06-16
MEX.12.31_1,Florencio Villarreal,"[10, 100)",0.0468787465814667,2026-06-16
MEX.14.11_1,Atenguillo,"[10, 100)",0.04875627510011197,2026-06-16
MEX.14.11_1,Atenguillo,"(0, 10)",0.557078636027533,2026-06-16
MEX.14.11_1,Atenguillo,100+,0.0191095032838692,2026-06-16
MEX.14.11_1,Atenguillo,0,0.37766776366594823,2026-06-16
MEX.30.124_1,Pánuco,"(0, 10)",0.5603266608880124,2026-06-16
MEX.30.124_1,Pánuco,100+,0.003599469999333393,2026-06-16
MEX.30.124_1,Pánuco,0,0.3845610092742179,2026-06-16
MEX.30.124_1,Pánuco,"[10, 100)",0.051165455223588056,2026-06-16
MEX.13.79_1,Xochicoatlán,100+,0.008818374834360912,2026-06-16
MEX.13.79_1,Xochicoatlán,"[10, 100)",0.05240786425931577,2026-06-16
MEX.13.79_1,Xochicoatlán,"(0, 10)",0.5507108263341455,2026-06-16
MEX.13.79_1,Xochicoatlán,0,0.3841022211263544,2026-06-16
MEX.31.8_1,Calotmul,"[10, 100)",0.06522215220152565,2026-06-16
MEX.31.8_1,Calotmul,100+,0.0290653315469677,2026-06-16
MEX.31.8_1,Calotmul,"(0, 10)",0.5164058819356533,2026-06-16
MEX.31.8_1,Calotmul,0,0.3999419935752472,2026-06-16
MEX.9.8_1,Iztacalco,100+,0.002286600354632894,2026-06-16
MEX.9.8_1,Iztacalco,"[10, 100)",0.08723254568998806,2026-06-16
MEX.9.8_1,Iztacalco,0,0.36137272837731615,2026-06-16
MEX.9.8_1,Iztacalco,"(0, 10)",0.549113702234987,2026-06-16
MEX.21.155_1,Tenampulco,0,0.413590480018883,2026-06-16
MEX.21.155_1,Tenampulco,100+,0.0032446877908493457,2026-06-16
MEX.21.155_1,Tenampulco,"[10, 100)",0.04472905779501292,2026-06-16
MEX.21.155_1,Tenampulco,"(0, 10)",0.5400699977622563,2026-06-16
MEX.21.132_1,San Matías Tlalancaleca,"(0, 10)",0.5456812606336384,2026-06-16
MEX.21.132_1,San Matías Tlalancaleca,0,0.3732751366110154,2026-06-16
MEX.21.132_1,San Matías Tlalancaleca,"[10, 100)",0.06473230382545711,2026-06-16
MEX.21.132_1,San Matías Tlalancaleca,100+,0.009243937261908081,2026-06-16
MEX.10.35_1,Tepehuanes,"[10, 100)",0.02858996713521249,2026-06-16
MEX.10.35_1,Tepehuanes,0,0.38689187782776147,2026-06-16
MEX.10.35_1,Tepehuanes,"(0, 10)",0.5740818406266934,2026-06-16
MEX.10.35_1,Tepehuanes,100+,0.013700222110781977,2026-06-16
MEX.5.69_1,Pantelhó,0,0.41691206299475286,2026-06-16
MEX.5.69_1,Pantelhó,"(0, 10)",0.5493868649473617,2026-06-16
MEX.5.69_1,Pantelhó,"[10, 100)",0.037260398158094,2026-06-16
MEX.5.69_1,Pantelhó,100+,-0.0024098930569602076,2026-06-16
MEX.14.109_1,Tuxcueca,"[10, 100)",0.035626394847040395,2026-06-16
MEX.14.109_1,Tuxcueca,0,0.4114472336287182,2026-06-16
MEX.14.109_1,Tuxcueca,100+,0.0015370097760933244,2026-06-16
MEX.14.109_1,Tuxcueca,"(0, 10)",0.5498723302259192,2026-06-16
MEX.21.75_1,Huejotzingo,100+,0.0043793042969009184,2026-06-16
MEX.21.75_1,Huejotzingo,0,0.3583327486611263,2026-06-16
MEX.21.75_1,Huejotzingo,"[10, 100)",0.08686504005057234,2026-06-16
MEX.21.75_1,Huejotzingo,"(0, 10)",0.5497648902015787,2026-06-16
MEX.14.36_1,El Grullo,"[10, 100)",0.04426390055774391,2026-06-16
MEX.14.36_1,El Grullo,0,0.36310864816560456,2026-06-16
MEX.14.36_1,El Grullo,"(0, 10)",0.5859573191632164,2026-06-16
MEX.14.36_1,El Grullo,100+,0.0063228377418310866,2026-06-16
MEX.32.53_1,Villa González Ortega,0,0.41851705498909875,2026-06-16
MEX.32.53_1,Villa González Ortega,100+,0.003519005408837248,2026-06-16
MEX.32.53_1,Villa González Ortega,"(0, 10)",0.5234606078364326,2026-06-16
MEX.32.53_1,Villa González Ortega,"[10, 100)",0.052609921263435,2026-06-16
MEX.15.116_1,Xonacatlán,100+,0.0011729383608736583,2026-06-16
MEX.15.116_1,Xonacatlán,"(0, 10)",0.5122926380265483,2026-06-16
MEX.15.116_1,Xonacatlán,"[10, 100)",0.1508532581397261,2026-06-16
MEX.15.116_1,Xonacatlán,0,0.33568675266467357,2026-06-16
MEX.14.86_1,Talpa de Allende,"(0, 10)",0.5734616405949394,2026-06-16
MEX.14.86_1,Talpa de Allende,"[10, 100)",0.03014282365981727,2026-06-16
MEX.14.86_1,Talpa de Allende,100+,0.005998599846021194,2026-06-16
MEX.14.86_1,Talpa de Allende,0,0.38940696739493175,2026-06-16
MEX.15.79_1,Santo Tomás,0,0.3777346023896461,2026-06-16
MEX.15.79_1,Santo Tomás,"(0, 10)",0.5609282933209456,2026-06-16
MEX.15.79_1,Santo Tomás,"[10, 100)",0.059245501917208565,2026-06-16
MEX.15.79_1,Santo Tomás,100+,0.0020080149101953655,2026-06-16
MEX.30.143_1,Sayula de Alemán,"(0, 10)",0.5236130100111657,2026-06-16
MEX.30.143_1,Sayula de Alemán,0,0.40116652388778873,2026-06-16
MEX.30.143_1,Sayula de Alemán,"[10, 100)",0.05921953780470386,2026-06-16
MEX.30.143_1,Sayula de Alemán,100+,0.01497087678127616,2026-06-16
MEX.32.3_1,Atolinga,"[10, 100)",0.06429514249579034,2026-06-16
MEX.32.3_1,Atolinga,0,0.4711899150969277,2026-06-16
MEX.32.3_1,Atolinga,100+,-0.009485339787649281,2026-06-16
MEX.32.3_1,Atolinga,"(0, 10)",0.4829899773159948,2026-06-16
MEX.20.25_1,Dist. Tlaxiaco,"(0, 10)",0.5796602007276789,2026-06-16
MEX.20.25_1,Dist. Tlaxiaco,"[10, 100)",0.03464297265559674,2026-06-16
MEX.20.25_1,Dist. Tlaxiaco,0,0.3777792551671637,2026-06-16
MEX.20.25_1,Dist. Tlaxiaco,100+,0.007474243829826266,2026-06-16
MEX.24.18_1,Huehuetlán,"[10, 100)",0.03564679875971786,2026-06-16
MEX.24.18_1,Huehuetlán,0,0.3997553547379398,2026-06-16
MEX.24.18_1,Huehuetlán,"(0, 10)",0.558425117146492,2026-06-16
MEX.24.18_1,Huehuetlán,100+,0.007790810785617455,2026-06-16
MEX.31.30_1,Dzitás,"(0, 10)",0.526166381775119,2026-06-16
MEX.31.30_1,Dzitás,"[10, 100)",0.07617359057265469,2026-06-16
MEX.31.30_1,Dzitás,100+,0.015797576404112796,2026-06-16
MEX.31.30_1,Dzitás,0,0.3893349677323847,2026-06-16
MEX.15.1_1,Acambay,"(0, 10)",0.5435903677251173,2026-06-16
MEX.15.1_1,Acambay,0,0.35622797083577606,2026-06-16
MEX.15.1_1,Acambay,"[10, 100)",0.09469904642182779,2026-06-16
MEX.15.1_1,Acambay,100+,0.005396355510450514,2026-06-16
MEX.21.119_1,San Diego la Mesa Tochimiltzingo,"(0, 10)",0.4928933124150742,2026-06-16
MEX.21.119_1,San Diego la Mesa Tochimiltzingo,0,0.3805411709557708,2026-06-16
MEX.21.119_1,San Diego la Mesa Tochimiltzingo,100+,0.0025038669462124864,2026-06-16
MEX.21.119_1,San Diego la Mesa Tochimiltzingo,"[10, 100)",0.12043819959829445,2026-06-16
MEX.21.15_1,Amozoc,"(0, 10)",0.5117673374599437,2026-06-16
MEX.21.15_1,Amozoc,"[10, 100)",0.11441482762358764,2026-06-16
MEX.21.15_1,Amozoc,0,0.3682367228951904,2026-06-16
MEX.21.15_1,Amozoc,100+,0.005290069936841368,2026-06-16
MEX.28.36_1,San Nicolás,100+,0.006387804937100158,2026-06-16
MEX.28.36_1,San Nicolás,"(0, 10)",0.5403857941518777,2026-06-16
MEX.28.36_1,San Nicolás,0,0.449552919086856,2026-06-16
MEX.28.36_1,San Nicolás,"[10, 100)",0.05996754270549103,2026-06-16
MEX.30.116_1,Nogales,"(0, 10)",0.5921183560423662,2026-06-16
MEX.30.116_1,Nogales,"[10, 100)",0.03134523509400172,2026-06-16
MEX.30.116_1,Nogales,100+,0.006486681303382995,2026-06-16
